Date;Hour;Open;High;Low;Close;Volume
2023.11.06;07:45;34087.5;34093.2;34085.1;34091;562
2023.11.06;08:00;34090.8;34098.8;34085.5;34085.5;685
2023.11.06;08:15;34085.8;34093.3;34083.6;34087.6;579
2023.11.06;08:30;34088.5;34104.1;34088;34103.2;623
2023.11.06;08:45;34102.8;34112.2;34102.8;34111;562
2023.11.06;09:00;34110.9;34112.9;34097.7;34098.4;860
2023.11.06;09:15;34098.1;34113.8;34095.1;34108.6;752
2023.11.06;09:30;34108.5;34118.8;34102.5;34107.9;936
2023.11.06;09:45;34108.2;34112.7;34099;34105.1;876
2023.11.06;10:00;34105.3;34125.7;34099.6;34124;2456
2023.11.06;10:15;34123.7;34128;34105;34109.9;1949
2023.11.06;10:30;34109.7;34128.9;34106.2;34122.9;1746
2023.11.06;10:45;34123.2;34130.2;34104.5;34117;1542
2023.11.06;11:00;34111.8;34116.3;34093.5;34113.1;1850
2023.11.06;11:15;34113.5;34116;34093.6;34099.8;1614
2023.11.06;11:30;34099.5;34104.6;34085.6;34103.1;1436
2023.11.06;11:45;34103.2;34103.5;34086.7;34095.4;1316
2023.11.06;12:00;34097.3;34105.3;34094.2;34099.8;1410
2023.11.06;12:15;34099.4;34105.8;34090.9;34094.7;1177
2023.11.06;12:30;34096.4;34097.5;34085.1;34090.3;1216
2023.11.06;12:45;34090;34091.7;34074.7;34088.6;1527
2023.11.06;13:00;34088.2;34099.1;34080;34098.3;1258
2023.11.06;13:15;34098.4;34098.4;34086.5;34090.9;1151
2023.11.06;13:30;34091.2;34118.7;34091.2;34116.2;1201
2023.11.06;13:45;34116.4;34117.3;34092.6;34097.5;1219
2023.11.06;14:00;34096.6;34101.8;34080.1;34082.7;1276
2023.11.06;14:15;34082.9;34094.3;34080.2;34091.1;1158
2023.11.06;14:30;34090.2;34105.5;34083.9;34100.4;1383
2023.11.06;14:45;34100.5;34108.4;34080.4;34096.2;1353
2023.11.06;15:00;34095.9;34100.4;34077.9;34081.2;1721
2023.11.06;15:15;34081.4;34085.4;34067.8;34073.2;1842
2023.11.06;15:30;34073.3;34091.5;34071.8;34082.9;1437
2023.11.06;15:45;34083.1;34085.2;34070.1;34075.2;1624
2023.11.06;16:00;34075.4;34104.7;34074.9;34089.4;1721
2023.11.06;16:15;34089.5;34100.5;34065.7;34081.8;1865
2023.11.06;16:30;34080.9;34161.8;34080.9;34101;6265
2023.11.06;16:45;34101.5;34110.5;34055.5;34070.2;5866
2023.11.06;17:00;34074.9;34077.8;34040;34049.2;5452
2023.11.06;17:15;34049.6;34107.2;34040.6;34093.4;5211
2023.11.06;17:30;34093.8;34118.1;34077.5;34094.2;4887
2023.11.06;17:45;34094;34094;34067.5;34087.2;4453
2023.11.06;18:00;34087.5;34111.1;34078.5;34096.1;4154
2023.11.06;18:15;34096.8;34113.9;34079.3;34096.7;3927
2023.11.06;18:30;34097.8;34106.1;34085.3;34088;3670
2023.11.06;18:45;34088.2;34121.6;34087.1;34117.3;3238
2023.11.06;19:00;34117.6;34124.3;34096.1;34101.2;3012
2023.11.06;19:15;34101.7;34113;34088.6;34091;2860
2023.11.06;19:30;34090.4;34097.3;34065.1;34069.7;2597
2023.11.06;19:45;34069.5;34079.2;34048.4;34073.3;3153
2023.11.06;20:00;34073;34075.1;34040.1;34044;3111
2023.11.06;20:15;34043.3;34050.2;34001.4;34048.9;3980
2023.11.06;20:30;34048.6;34055.4;34028.9;34043.1;3329
2023.11.06;20:45;34043.5;34046.8;34019.9;34033.1;3335
2023.11.06;21:00;34033.7;34043;33987.2;33989.6;3685
2023.11.06;21:15;33988.9;34019.6;33984.4;34018.2;3459
2023.11.06;21:30;34017.2;34072.4;34012.4;34065.4;3465
2023.11.06;21:45;34065.3;34076.2;34052.8;34071.8;3181
2023.11.06;22:00;34072.7;34086.5;34061.3;34072.4;3218
2023.11.06;22:15;34072.5;34076;34060.4;34071.2;3186
2023.11.06;22:30;34072.5;34081.5;34051.5;34062.2;3361
2023.11.06;22:45;34062;34103.3;34048.2;34096.9;4314
2023.11.06;23:00;34096.1;34103.6;34069.8;34086.1;2073
2023.11.06;23:15;34086.9;34087.7;34070.3;34070.7;594
2023.11.06;23:30;34070.2;34073.6;34068;34071.5;415
2023.11.06;23:45;34070.5;34071.3;34066.9;34068.6;340
2023.11.07;01:00;34061.9;34069.3;34058.3;34059.3;581
2023.11.07;01:15;34059.5;34060;34044.4;34051.3;362
2023.11.07;01:30;34051.1;34053.7;34042.9;34049.5;528
2023.11.07;01:45;34049.6;34058;34049;34050.2;603
2023.11.07;02:00;34049.9;34052.9;34041.2;34043.9;1056
2023.11.07;02:15;34044.1;34051.4;34040.9;34048.3;828
2023.11.07;02:30;34048.6;34048.6;34035.8;34039.4;870
2023.11.07;02:45;34039.6;34041;34032.2;34034.4;871
2023.11.07;03:00;34034.6;34035.3;34023.9;34031.2;975
2023.11.07;03:15;34030.9;34040.5;34030.8;34035.6;854
2023.11.07;03:30;34035.5;34047.8;34033.8;34047.5;1077
2023.11.07;03:45;34047.8;34055.2;34035.7;34043.1;882
2023.11.07;04:00;34043.4;34048.1;34031.9;34033.3;924
2023.11.07;04:15;34033.5;34040.1;34033.4;34036;671
2023.11.07;04:30;34035.5;34037.3;34032.7;34033.1;649
2023.11.07;04:45;34033.2;34035.7;34028;34032.7;554
2023.11.07;05:00;34032.6;34032.8;34023.6;34026.1;659
2023.11.07;05:15;34026.4;34030.9;34023.8;34025.7;495
2023.11.07;05:30;34025.8;34039.4;34018.4;34021.8;1285
2023.11.07;05:45;34022.1;34029;34020;34027.8;674
2023.11.07;06:00;34028;34028.4;34022.6;34026.2;522
2023.11.07;06:15;34026.4;34028.4;34023.4;34023.7;442
2023.11.07;06:30;34023.4;34025.9;34015.9;34016.5;589
2023.11.07;06:45;34016.7;34018.2;34012.4;34014.7;566
2023.11.07;07:00;34014.8;34016.5;34010.5;34014.3;792
2023.11.07;07:15;34014.6;34016;34005.2;34006.6;626
2023.11.07;07:30;34006.5;34021.8;34005.8;34015.7;733
2023.11.07;07:45;34016.3;34020.1;34009.8;34018.4;794
2023.11.07;08:00;34018.6;34018.9;34006.6;34007.5;846
2023.11.07;08:15;34007.4;34010.3;33996.5;33997.7;595
2023.11.07;08:30;33998.1;34006.5;33994.5;34003;728
2023.11.07;08:45;34002.7;34003.4;33991.3;34001.1;693
2023.11.07;09:00;34000.9;34009.5;33995.9;34008.4;968
2023.11.07;09:15;34008.9;34016.9;34001.6;34002.9;856
2023.11.07;09:30;34003.7;34006.3;33991.7;33999.1;983
2023.11.07;09:45;33998.6;34009.4;33992.7;34009.1;892
2023.11.07;10:00;34008.8;34035.5;33995.2;34033.5;2654
2023.11.07;10:15;34033.7;34052.6;34021.1;34023;2015
2023.11.07;10:30;34022.1;34045.9;34021.2;34038.8;1901
2023.11.07;10:45;34038.6;34048.4;34033.9;34038.5;1544
2023.11.07;11:00;34039.2;34041.3;34016.5;34022;1770
2023.11.07;11:15;34021.7;34026.6;34004.6;34018.2;1812
2023.11.07;11:30;34017.6;34037.2;34012.4;34013;1587
2023.11.07;11:45;34012.7;34021.7;34003.1;34003.9;1618
2023.11.07;12:00;34002.7;34012.2;33998.7;34011.4;1279
2023.11.07;12:15;34011.3;34049.3;34010.1;34048.7;1604
2023.11.07;12:30;34048.8;34052.3;34032.4;34035.8;1516
2023.11.07;12:45;34034.9;34045.7;34028.5;34033.4;1381
2023.11.07;13:00;34033.5;34038.6;34011.7;34019.7;1267
2023.11.07;13:15;34019.4;34022.4;34006.2;34007.5;1223
2023.11.07;13:30;34007.7;34009.3;33969.2;33976.7;1704
2023.11.07;13:45;33977.7;34004.3;33977.6;34003;1536
2023.11.07;14:00;34002.6;34013.6;33996.9;34006.4;1890
2023.11.07;14:15;34005.6;34015.5;34000.8;34001.7;1660
2023.11.07;14:30;34000.5;34011.1;33986.9;33997.6;1679
2023.11.07;14:45;33997.7;34016.5;33992.1;34015.2;1546
2023.11.07;15:00;34015.5;34047;34007.7;34035.5;1922
2023.11.07;15:15;34035.7;34042.3;34009.1;34019.7;1692
2023.11.07;15:30;34020.1;34041.7;34019.5;34030.5;2005
2023.11.07;15:45;34030.1;34052.1;34012.9;34047.9;1991
2023.11.07;16:00;34047.4;34050.6;34014.8;34016.3;1935
2023.11.07;16:15;34015.9;34073.2;34015.9;34073.2;2548
2023.11.07;16:30;34067.9;34080.9;34027.7;34059.7;6210
2023.11.07;16:45;34059.8;34080.7;34040;34075.7;5714
2023.11.07;17:00;34075.5;34120.6;34075.1;34099;5135
2023.11.07;17:15;34098.2;34139.6;34077;34136.5;5116
2023.11.07;17:30;34136.6;34174.8;34125.5;34159.6;4813
2023.11.07;17:45;34159.2;34191.4;34151.9;34173.2;4831
2023.11.07;18:00;34173.3;34173.3;34136.8;34140;4537
2023.11.07;18:15;34141.3;34172.9;34138.5;34161.5;4190
2023.11.07;18:30;34161.7;34206.3;34159.5;34193.6;4064
2023.11.07;18:45;34193.7;34197;34145.7;34160.6;3714
2023.11.07;19:00;34161.1;34161.1;34130.1;34137.1;3242
2023.11.07;19:15;34137.3;34148.5;34116.3;34127.1;3614
2023.11.07;19:30;34125.1;34133.5;34096.6;34124.9;3676
2023.11.07;19:45;34125.9;34150.8;34115.9;34149.6;3840
2023.11.07;20:00;34149.9;34177.2;34143.3;34168.1;3531
2023.11.07;20:15;34168;34174.5;34147.2;34156.1;3280
2023.11.07;20:30;34156.2;34166.8;34149.2;34158;2791
2023.11.07;20:45;34157.6;34174.2;34136.6;34159.1;2854
2023.11.07;21:00;34159.6;34170;34145.1;34155.3;3122
2023.11.07;21:15;34155.4;34174.7;34154.8;34165.7;2746
2023.11.07;21:30;34166.2;34173.7;34135;34144.2;3339
2023.11.07;21:45;34144.6;34160.6;34139.9;34148.3;3651
2023.11.07;22:00;34149.7;34171.4;34133.8;34147.4;3861
2023.11.07;22:15;34147.3;34165.8;34140.3;34164.1;3273
2023.11.07;22:30;34164.6;34197.8;34163.2;34195.9;3066
2023.11.07;22:45;34195.8;34200.7;34105.7;34152.2;4364
2023.11.07;23:00;34152.6;34164.2;34145.3;34157;1894
2023.11.07;23:15;34156.7;34167.5;34155.4;34166.5;581
2023.11.07;23:30;34166.2;34167.3;34160.3;34161.6;433
2023.11.07;23:45;34161.3;34168.4;34154.9;34167.7;474
2023.11.08;01:00;34164.7;34164.7;34156.1;34160.4;515
2023.11.08;01:15;34160.6;34163.3;34151.2;34154.3;462
2023.11.08;01:30;34153.6;34157.7;34150.5;34154.5;350
2023.11.08;01:45;34154.4;34154.8;34147.9;34153.2;467
2023.11.08;02:00;34153.1;34156.8;34148.5;34151.2;936
2023.11.08;02:15;34151.3;34156.8;34148.6;34156.7;1035
2023.11.08;02:30;34156.2;34157.1;34143.6;34144.3;899
2023.11.08;02:45;34144;34147.2;34140.4;34143;755
2023.11.08;03:00;34143.5;34147.1;34137.8;34140.5;1040
2023.11.08;03:15;34140.9;34143.6;34134.6;34140.3;1013
2023.11.08;03:30;34140.2;34141;34134.2;34140.3;1093
2023.11.08;03:45;34139.6;34147.2;34132.6;34142.1;867
2023.11.08;04:00;34142.5;34152;34131.6;34151.1;973
2023.11.08;04:15;34150.8;34154.8;34146.9;34147.7;910
2023.11.08;04:30;34147.9;34150.4;34142.6;34150.3;611
2023.11.08;04:45;34150.2;34153.9;34144.4;34152.7;579
2023.11.08;05:00;34152.5;34153.2;34142.1;34143.2;741
2023.11.08;05:15;34143.4;34143.5;34138.3;34139.5;545
2023.11.08;05:30;34139.6;34141.4;34122.5;34122.9;839
2023.11.08;05:45;34122.8;34126.8;34113.6;34121.8;1042
2023.11.08;06:00;34122.1;34126;34120.9;34123.5;873
2023.11.08;06:15;34123.6;34128.4;34122;34126.4;573
2023.11.08;06:30;34126.7;34133.2;34126.7;34130.4;596
2023.11.08;06:45;34131;34135.7;34130.2;34131;595
2023.11.08;07:00;34131.4;34137.1;34128.3;34133.4;713
2023.11.08;07:15;34133.6;34133.9;34121.3;34121.9;627
2023.11.08;07:30;34122.2;34132.7;34118.8;34123.1;767
2023.11.08;07:45;34123.4;34123.9;34112.4;34116.4;808
2023.11.08;08:00;34116.1;34117;34104.2;34110.1;875
2023.11.08;08:15;34110.3;34117.8;34105.9;34117.6;652
2023.11.08;08:30;34117.4;34121.6;34108;34117;685
2023.11.08;08:45;34117.1;34126.2;34109.5;34111.7;586
2023.11.08;09:00;34111.1;34121.2;34107;34109.7;941
2023.11.08;09:15;34110.5;34112.2;34103.9;34110.4;751
2023.11.08;09:30;34110.7;34122.6;34109.8;34118.7;967
2023.11.08;09:45;34119.4;34124;34113;34120.2;998
2023.11.08;10:00;34119.8;34140.9;34112.4;34128.6;2799
2023.11.08;10:15;34128.5;34164.6;34125.8;34164.3;2362
2023.11.08;10:30;34163.1;34168.4;34153.4;34164.4;2156
2023.11.08;10:45;34164.6;34171;34157.7;34161.4;1920
2023.11.08;11:00;34161.6;34163.3;34138.1;34143;2152
2023.11.08;11:15;34143.2;34151.6;34135.4;34136.2;1820
2023.11.08;11:30;34136;34154.7;34129.9;34153.4;1658
2023.11.08;11:45;34153;34156.9;34142.7;34144.2;1532
2023.11.08;12:00;34143.1;34151.5;34138.2;34141.7;1554
2023.11.08;12:15;34141.6;34151.9;34130.6;34131.4;1669
2023.11.08;12:30;34131.3;34151.4;34131.3;34148.5;1540
2023.11.08;12:45;34148.2;34162.1;34146.9;34154.6;1409
2023.11.08;13:00;34155.1;34167.2;34154.7;34165.7;1298
2023.11.08;13:15;34165.9;34183.1;34164.8;34180.4;1170
2023.11.08;13:30;34182.4;34186.8;34176.2;34176.2;1376
2023.11.08;13:45;34176.7;34179.4;34168.3;34170.9;1145
2023.11.08;14:00;34170.8;34173.1;34154.9;34155.9;1489
2023.11.08;14:15;34156;34176.8;34155.2;34173.9;1460
2023.11.08;14:30;34173.8;34176.6;34165.2;34171.4;1274
2023.11.08;14:45;34171.5;34187.6;34171;34179.9;1471
2023.11.08;15:00;34181;34211.4;34175.8;34180.5;2027
2023.11.08;15:15;34180.8;34193.1;34167.9;34181.9;1919
2023.11.08;15:30;34182.3;34190.7;34174;34182.9;1900
2023.11.08;15:45;34182.8;34194.3;34175.4;34188.6;1671
2023.11.08;16:00;34188.1;34205.5;34187.8;34202.8;1911
2023.11.08;16:15;34202.7;34218;34200.9;34207.7;2309
2023.11.08;16:30;34207.8;34236.8;34182.6;34210.4;6203
2023.11.08;16:45;34210.5;34253.9;34201.8;34230.1;5548
2023.11.08;17:00;34229.9;34241;34178.2;34207.7;5670
2023.11.08;17:15;34207.3;34219.8;34178.8;34194.4;5373
2023.11.08;17:30;34194.2;34202.2;34154.6;34183.1;5263
2023.11.08;17:45;34183.5;34187.2;34139.2;34141.9;4890
2023.11.08;18:00;34142.9;34157.3;34124.7;34154;4803
2023.11.08;18:15;34153.6;34174.4;34105.8;34124.6;4926
2023.11.08;18:30;34124.3;34136.9;34098.9;34122.4;4614
2023.11.08;18:45;34122.2;34128.9;34069;34079.4;4301
2023.11.08;19:00;34080.5;34084.4;33992.5;34024.1;4856
2023.11.08;19:15;34024.7;34048.6;34013.3;34039;4161
2023.11.08;19:30;34038.5;34063.1;34021.5;34050.6;4060
2023.11.08;19:45;34050.8;34052.6;34025.7;34047.3;3883
2023.11.08;20:00;34048.2;34082.9;34037;34038.8;4595
2023.11.08;20:15;34038.7;34064.1;34016.1;34060.5;4206
2023.11.08;20:30;34062.4;34086.7;34058.9;34083.8;3618
2023.11.08;20:45;34083.7;34086.7;34062.2;34070.2;3198
2023.11.08;21:00;34070.3;34106.5;34061.9;34084.4;3542
2023.11.08;21:15;34084.7;34095.5;34073.3;34078.9;3137
2023.11.08;21:30;34079.2;34090.4;34050.9;34071.2;3465
2023.11.08;21:45;34071.6;34077;34049.1;34054.3;3454
2023.11.08;22:00;34054.1;34079.7;34052.3;34076.5;3417
2023.11.08;22:15;34076.2;34091;34075.9;34080.1;3542
2023.11.08;22:30;34079.1;34145.4;34064.7;34130.8;4013
2023.11.08;22:45;34129.3;34135.8;34097.3;34109;4601
2023.11.08;23:00;34107.3;34112.8;34084.4;34095.8;1985
2023.11.08;23:15;34097.3;34104.6;34089;34102.1;768
2023.11.08;23:30;34102.2;34114.1;34101.3;34110;805
2023.11.08;23:45;34109.9;34111;34101.6;34103.8;657
2023.11.09;01:00;34076.3;34077.4;34064;34064.4;720
2023.11.09;01:15;34065.1;34073;34064.9;34072.2;416
2023.11.09;01:30;34071.9;34080.8;34070.5;34074.9;406
2023.11.09;01:45;34075.2;34079.1;34072.4;34079;369
2023.11.09;02:00;34078.3;34089;34068.7;34073.3;840
2023.11.09;02:15;34073.5;34079.5;34072.6;34079.5;743
2023.11.09;02:30;34079.4;34083.8;34075.5;34079.9;541
2023.11.09;02:45;34080.1;34083.6;34077.5;34081.5;662
2023.11.09;03:00;34081.4;34086.9;34079.7;34082.5;814
2023.11.09;03:15;34082.4;34095.7;34082.4;34091.6;805
2023.11.09;03:30;34091.3;34114;34086.7;34112.1;1226
2023.11.09;03:45;34111.7;34116.5;34103.3;34104.9;977
2023.11.09;04:00;34104.8;34116.4;34103.4;34113.1;789
2023.11.09;04:15;34113;34113.9;34102.6;34106.3;591
2023.11.09;04:30;34106;34112.2;34104.2;34104.6;476
2023.11.09;04:45;34104.5;34105.2;34096.5;34097;518
2023.11.09;05:00;34096.9;34098.6;34086.1;34089.2;557
2023.11.09;05:15;34089.1;34098.4;34088.5;34091.3;613
2023.11.09;05:30;34091.1;34091.5;34083.4;34085.1;552
2023.11.09;05:45;34085.3;34087.7;34082;34087.1;486
2023.11.09;06:00;34087.3;34095.9;34087.2;34095.9;398
2023.11.09;06:15;34095.5;34096.1;34090.2;34093.6;417
2023.11.09;06:30;34093.4;34096.5;34092.8;34094.5;361
2023.11.09;06:45;34094.3;34100.9;34091.6;34100.4;490
2023.11.09;07:00;34100.3;34107.5;34100;34105.8;651
2023.11.09;07:15;34105.3;34105.8;34098.9;34100.2;427
2023.11.09;07:30;34100;34110.7;34099.8;34110.6;587
2023.11.09;07:45;34112.2;34113.6;34091.1;34091.8;770
2023.11.09;08:00;34091.5;34093;34087.7;34088.6;659
2023.11.09;08:15;34088;34100.5;34086.7;34100.1;410
2023.11.09;08:30;34100;34116.1;34097.8;34112.2;628
2023.11.09;08:45;34111.9;34120.2;34110.2;34117.2;1231
2023.11.09;09:00;34116.7;34120.3;34097.7;34099.6;1002
2023.11.09;09:15;34099.5;34101.1;34088.7;34100.2;891
2023.11.09;09:30;34100.5;34101.5;34092.2;34093.9;816
2023.11.09;09:45;34093.8;34110.6;34092.7;34103.7;804
2023.11.09;10:00;34103.4;34118.4;34070.7;34071;2845
2023.11.09;10:15;34071.1;34093;34071.1;34084.3;2391
2023.11.09;10:30;34085.2;34150;34082.4;34148.5;2494
2023.11.09;10:45;34148.3;34158.5;34119.5;34130.3;2317
2023.11.09;11:00;34129.3;34136.1;34098.3;34111.1;2235
2023.11.09;11:15;34111.2;34139.6;34106.3;34138;1750
2023.11.09;11:30;34137.4;34148.5;34113.8;34116.6;1685
2023.11.09;11:45;34114.8;34135.1;34111.3;34131.9;1271
2023.11.09;12:00;34131.5;34148.9;34128.9;34137.6;1415
2023.11.09;12:15;34137.4;34164.8;34136.7;34150;1474
2023.11.09;12:30;34149.5;34196.8;34149.5;34196.7;1674
2023.11.09;12:45;34198;34201.4;34183.7;34195.1;1752
2023.11.09;13:00;34194.5;34200.1;34172.2;34177.7;1513
2023.11.09;13:15;34177.6;34178.3;34153.7;34158.5;1352
2023.11.09;13:30;34158.7;34162.3;34141.4;34149.2;1445
2023.11.09;13:45;34149.7;34151.4;34126.1;34132.1;1344
2023.11.09;14:00;34132.3;34150.6;34131.4;34145.8;1491
2023.11.09;14:15;34145.9;34149.6;34135.5;34140;1370
2023.11.09;14:30;34139.8;34150.9;34138.6;34145.2;1312
2023.11.09;14:45;34145.5;34156.5;34144.1;34155.7;1196
2023.11.09;15:00;34156.1;34171.6;34154.4;34160.2;1736
2023.11.09;15:15;34160.5;34173.4;34151.4;34169.4;1950
2023.11.09;15:30;34169.6;34184.3;34154;34180.3;2835
2023.11.09;15:45;34180.5;34209.6;34180.1;34203;2546
2023.11.09;16:00;34204.1;34205.9;34174.5;34203.5;2463
2023.11.09;16:15;34201.7;34209.7;34160.7;34167.5;2382
2023.11.09;16:30;34167.4;34169.5;34085.5;34092.9;6324
2023.11.09;16:45;34093.6;34098.4;34055.9;34093.8;5741
2023.11.09;17:00;34095.1;34118.4;34005.1;34031.3;5882
2023.11.09;17:15;34030.9;34032.4;33982.1;34001.1;5376
2023.11.09;17:30;34001.7;34017.6;33972.5;34001;5411
2023.11.09;17:45;34001.2;34051.7;33991.7;34046.3;4988
2023.11.09;18:00;34045.7;34114.4;34044.8;34093.5;4669
2023.11.09;18:15;34093.7;34112.1;34078.4;34084.6;4357
2023.11.09;18:30;34085.1;34111.9;34075.1;34088;3988
2023.11.09;18:45;34087.6;34117.9;34077.8;34081.7;4350
2023.11.09;19:00;34081.9;34103.8;34076.8;34082.3;3982
2023.11.09;19:15;34081.8;34087.7;34070.9;34072.1;3954
2023.11.09;19:30;34074;34084.6;34067.5;34080.1;3604
2023.11.09;19:45;34080.3;34103.9;34077.1;34095.7;3781
2023.11.09;20:00;34095.5;34100.2;33935.1;34036.7;5947
2023.11.09;20:15;34036;34043.5;33989.3;34024.5;5628
2023.11.09;20:30;34026;34040.1;33959.9;33976.4;5458
2023.11.09;20:45;33977.7;33990.4;33953;33966.8;4999
2023.11.09;21:00;33966.5;33966.5;33891.5;33898.9;5942
2023.11.09;21:15;33899;33941.8;33861.1;33915.9;5574
2023.11.09;21:30;33917.4;33932.4;33847;33856;5418
2023.11.09;21:45;33856.3;33894.3;33855.6;33870.9;4711
2023.11.09;22:00;33871.4;33915.5;33854.2;33904.3;4887
2023.11.09;22:15;33904.9;33907.2;33855.3;33859.2;4892
2023.11.09;22:30;33859.4;33878.5;33842.9;33854.4;4716
2023.11.09;22:45;33854.5;33885.1;33847.9;33877.6;5138
2023.11.09;23:00;33877.5;33902.3;33874.2;33899;2418
2023.11.09;23:15;33898.9;33911.3;33894.6;33910.7;742
2023.11.09;23:30;33910.1;33913.3;33905;33909;572
2023.11.09;23:45;33909.4;33912.7;33905.7;33909.1;656
2023.11.10;01:00;33903.9;33905.2;33887.5;33888.5;724
2023.11.10;01:15;33888.6;33889;33865;33877.1;785
2023.11.10;01:30;33876.8;33882.6;33873.9;33877.3;551
2023.11.10;01:45;33877.2;33883.7;33873.9;33881.6;601
2023.11.10;02:00;33881.7;33882.8;33860.2;33861.4;1212
2023.11.10;02:15;33861.2;33861.8;33846;33857.7;1140
2023.11.10;02:30;33857.9;33864.3;33845.1;33863.8;1069
2023.11.10;02:45;33863.6;33880.5;33859.2;33879.6;974
2023.11.10;03:00;33879.5;33890.4;33874.7;33885.3;995
2023.11.10;03:15;33884.9;33895.9;33883.6;33890.2;1105
2023.11.10;03:30;33890.6;33893.6;33882.8;33886.6;1153
2023.11.10;03:45;33886.3;33905.6;33882.5;33899.6;1048
2023.11.10;04:00;33899.3;33907.1;33889.5;33905.7;842
2023.11.10;04:15;33905.8;33914.4;33899.3;33913.9;999
2023.11.10;04:30;33913.8;33915.1;33898.1;33900.4;777
2023.11.10;04:45;33900.1;33910.4;33899.1;33908.4;614
2023.11.10;05:00;33907.7;33917.4;33907.7;33908.1;686
2023.11.10;05:15;33908;33915;33906.8;33911;507
2023.11.10;05:30;33910.7;33914.7;33908.4;33911.2;735
2023.11.10;05:45;33910.8;33914.1;33906;33912.6;600
2023.11.10;06:00;33912.8;33916.2;33910.7;33914.5;528
2023.11.10;06:15;33914.8;33924.7;33912.6;33922.8;655
2023.11.10;06:30;33923.1;33931.8;33922.5;33925.6;680
2023.11.10;06:45;33925.7;33929.6;33924.6;33929.4;442
2023.11.10;07:00;33929.2;33930.1;33918.3;33921.1;759
2023.11.10;07:15;33921.7;33927.1;33916.8;33925.4;698
2023.11.10;07:30;33925.6;33934.8;33918.3;33926;656
2023.11.10;07:45;33926.2;33939.9;33926;33932.5;792
2023.11.10;08:00;33931.8;33937.7;33929.6;33934.1;744
2023.11.10;08:15;33934;33937.4;33923.9;33937.4;606
2023.11.10;08:30;33937.5;33943.7;33934.1;33941.1;551
2023.11.10;08:45;33940.9;33948.4;33937.4;33941.6;555
2023.11.10;09:00;33941.7;33954.5;33937;33951.9;1194
2023.11.10;09:15;33951.7;33959.8;33944.5;33956.8;948
2023.11.10;09:30;33956.2;33979.1;33946.6;33973.5;1297
2023.11.10;09:45;33973.7;33980.7;33970.1;33973;1209
2023.11.10;10:00;33972.9;33987.2;33971.7;33978.4;2954
2023.11.10;10:15;33978.3;33986.3;33964.1;33975.1;2482
2023.11.10;10:30;33974.7;33990.4;33969.6;33976.6;2286
2023.11.10;10:45;33976.9;33977.3;33942.5;33954.4;2149
2023.11.10;11:00;33954.1;33954.9;33898.7;33903.5;2366
2023.11.10;11:15;33903;33921.7;33892.8;33911.9;2225
2023.11.10;11:30;33911.8;33930.9;33902.1;33925.5;1913
2023.11.10;11:45;33925.1;33959.1;33923.7;33957.6;1952
2023.11.10;12:00;33958.8;33959.1;33914.7;33935.8;2206
2023.11.10;12:15;33936.3;33938.1;33909;33916.2;1752
2023.11.10;12:30;33916.6;33919.9;33896.6;33914.8;1685
2023.11.10;12:45;33914.7;33926.5;33909.1;33921.8;1705
2023.11.10;13:00;33920.4;33925.1;33901.7;33902.1;1719
2023.11.10;13:15;33902.3;33919.9;33902.2;33906.4;1490
2023.11.10;13:30;33906.7;33908.9;33878.3;33892.5;1794
2023.11.10;13:45;33891.3;33924.9;33885.2;33921.8;1583
2023.11.10;14:00;33921.9;33941.8;33908.8;33940.3;2010
2023.11.10;14:15;33940;33955.1;33936.4;33953;1834
2023.11.10;14:30;33952.8;33981;33951.6;33976.2;2384
2023.11.10;14:45;33975.1;33976.7;33958.1;33967.9;2047
2023.11.10;15:00;33968.2;33986.6;33951.8;33979.9;2417
2023.11.10;15:15;33979.7;33992.3;33965.6;33977.7;2163
2023.11.10;15:30;33977.8;34001.7;33962.3;33998.8;2300
2023.11.10;15:45;33998.5;34030.1;33995;34013;2442
2023.11.10;16:00;34013.8;34015.2;33990.3;33999.4;2159
2023.11.10;16:15;33999.7;34050.3;33987.7;34044.6;2313
2023.11.10;16:30;34045.4;34059.4;33949.9;34008.2;6441
2023.11.10;16:45;34008;34016;33949;33971.7;5652
2023.11.10;17:00;33945.8;33975;33923.3;33937.9;6013
2023.11.10;17:15;33937.8;33978.3;33911.5;33933.9;5716
2023.11.10;17:30;33933.8;33947.3;33890.5;33911.4;5360
2023.11.10;17:45;33911.6;33957.3;33898.8;33947.4;5234
2023.11.10;18:00;33947.3;34039;33947.1;34028.8;5318
2023.11.10;18:15;34030.7;34040.1;34000.8;34015.5;4736
2023.11.10;18:30;34014.3;34025.2;33992.2;34023.3;4562
2023.11.10;18:45;34023.4;34023.4;33997.9;34018.9;4100
2023.11.10;19:00;34019;34063.3;34017.5;34038.8;4284
2023.11.10;19:15;34039.2;34063.6;34036.9;34056.3;3628
2023.11.10;19:30;34056;34150.2;34056;34137.5;4468
2023.11.10;19:45;34134.2;34173.8;34129.1;34157.7;4266
2023.11.10;20:00;34156.1;34158.5;34121.8;34122.7;4248
2023.11.10;20:15;34123;34171.7;34103.2;34150.5;4532
2023.11.10;20:30;34150.8;34193.3;34149.7;34188.6;3979
2023.11.10;20:45;34188;34198.2;34176.3;34184.3;3734
2023.11.10;21:00;34183.7;34215.1;34179.6;34206;3705
2023.11.10;21:15;34205.8;34217;34195;34209.6;3637
2023.11.10;21:30;34209.5;34211.3;34189;34198.8;3399
